2023-09-13 at 16:55:51 | INFO | Creating the Mismatch Database
2023-09-13 at 16:56:01 | INFO | Created: /home/ubuntu/mnt/chris/primal-nf/work/65/e4174aa97f9bacf57d75edebe2ac02/dengue-virus-type-4--11070/work/mismatch.db
2023-09-13 at 16:56:01 | INFO | Read in MSA: 11070_final	seqs:87	cols:10886
2023-09-13 at 16:56:39 | INFO | 11070_final: digested to 589 FKmers and 765 RKmers
2023-09-13 at 16:56:53 | INFO | 11070_final: Generated 6454 possible amplicons
2023-09-13 at 16:56:53 | INFO | Added first amplicon for 11070_final: 186	1165	1
2023-09-13 at 16:56:53 | INFO | Added overlapping amplicon for 11070_final: 958	1960	2
2023-09-13 at 16:56:53 | INFO | Added overlapping amplicon for 11070_final: 1716	2705	1
2023-09-13 at 16:56:53 | INFO | Added overlapping amplicon for 11070_final: 2506	3538	2
2023-09-13 at 16:56:54 | INFO | Added overlapping amplicon for 11070_final: 3230	4236	1
2023-09-13 at 16:56:54 | INFO | Added overlapping amplicon for 11070_final: 3774	4762	2
2023-09-13 at 16:56:56 | INFO | Added overlapping amplicon for 11070_final: 4460	5362	1
2023-09-13 at 16:56:56 | INFO | Added overlapping amplicon for 11070_final: 5178	6097	2
2023-09-13 at 16:56:56 | INFO | Added overlapping amplicon for 11070_final: 5659	6619	1
2023-09-13 at 16:56:56 | INFO | Added overlapping amplicon for 11070_final: 6406	7386	2
2023-09-13 at 16:56:57 | INFO | Added overlapping amplicon for 11070_final: 7174	8118	1
2023-09-13 at 16:57:00 | INFO | Added walking amplicon for 11070_final: 8304	9138	2
2023-09-13 at 16:57:02 | INFO | Added overlapping amplicon for 11070_final: 8645	9624	1
2023-09-13 at 16:57:05 | INFO | Added walking amplicon for 11070_final: 9676	10641	2
2023-09-13 at 16:57:06 | INFO | Added overlapping amplicon for 11070_final: 9909	10885	1
2023-09-13 at 16:57:06 | INFO | Writting output files
